"GEO_ID","NAME","S0101_C01_001E","S0101_C01_001M","S0101_C02_001E","S0101_C02_001M","S0101_C03_001E","S0101_C03_001M","S0101_C01_002E","S0101_C01_002M","S0101_C02_002E","S0101_C02_002M","S0101_C03_002E","S0101_C03_002M","S0101_C01_003E","S0101_C01_003M","S0101_C02_003E","S0101_C02_003M","S0101_C03_003E","S0101_C03_003M","S0101_C01_004E","S0101_C01_004M","S0101_C02_004E","S0101_C02_004M","S0101_C03_004E","S0101_C03_004M","S0101_C01_005E","S0101_C01_005M","S0101_C02_005E","S0101_C02_005M","S0101_C03_005E","S0101_C03_005M","S0101_C01_006E","S0101_C01_006M","S0101_C02_006E","S0101_C02_006M","S0101_C03_006E","S0101_C03_006M","S0101_C01_007E","S0101_C01_007M","S0101_C02_007E","S0101_C02_007M","S0101_C03_007E","S0101_C03_007M","S0101_C01_008E","S0101_C01_008M","S0101_C02_008E","S0101_C02_008M","S0101_C03_008E","S0101_C03_008M","S0101_C01_009E","S0101_C01_009M","S0101_C02_009E","S0101_C02_009M","S0101_C03_009E","S0101_C03_009M","S0101_C01_010E","S0101_C01_010M","S0101_C02_010E","S0101_C02_010M","S0101_C03_010E","S0101_C03_010M","S0101_C01_011E","S0101_C01_011M","S0101_C02_011E","S0101_C02_011M","S0101_C03_011E","S0101_C03_011M","S0101_C01_012E","S0101_C01_012M","S0101_C02_012E","S0101_C02_012M","S0101_C03_012E","S0101_C03_012M","S0101_C01_013E","S0101_C01_013M","S0101_C02_013E","S0101_C02_013M","S0101_C03_013E","S0101_C03_013M","S0101_C01_014E","S0101_C01_014M","S0101_C02_014E","S0101_C02_014M","S0101_C03_014E","S0101_C03_014M","S0101_C01_015E","S0101_C01_015M","S0101_C02_015E","S0101_C02_015M","S0101_C03_015E","S0101_C03_015M","S0101_C01_016E","S0101_C01_016M","S0101_C02_016E","S0101_C02_016M","S0101_C03_016E","S0101_C03_016M","S0101_C01_017E","S0101_C01_017M","S0101_C02_017E","S0101_C02_017M","S0101_C03_017E","S0101_C03_017M","S0101_C01_018E","S0101_C01_018M","S0101_C02_018E","S0101_C02_018M","S0101_C03_018E","S0101_C03_018M","S0101_C01_019E","S0101_C01_019M","S0101_C02_019E","S0101_C02_019M","S0101_C03_019E","S0101_C03_019M","S0101_C01_020E","S0101_C01_020M","S0101_C02_020E","S0101_C02_020M","S0101_C03_020E","S0101_C03_020M","S0101_C01_021E","S0101_C01_021M","S0101_C02_021E","S0101_C02_021M","S0101_C03_021E","S0101_C03_021M","S0101_C01_022E","S0101_C01_022M","S0101_C02_022E","S0101_C02_022M","S0101_C03_022E","S0101_C03_022M","S0101_C01_023E","S0101_C01_023M","S0101_C02_023E","S0101_C02_023M","S0101_C03_023E","S0101_C03_023M","S0101_C01_024E","S0101_C01_024M","S0101_C02_024E","S0101_C02_024M","S0101_C03_024E","S0101_C03_024M","S0101_C01_025E","S0101_C01_025M","S0101_C02_025E","S0101_C02_025M","S0101_C03_025E","S0101_C03_025M","S0101_C01_026E","S0101_C01_026M","S0101_C02_026E","S0101_C02_026M","S0101_C03_026E","S0101_C03_026M","S0101_C01_027E","S0101_C01_027M","S0101_C02_027E","S0101_C02_027M","S0101_C03_027E","S0101_C03_027M","S0101_C01_028E","S0101_C01_028M","S0101_C02_028E","S0101_C02_028M","S0101_C03_028E","S0101_C03_028M","S0101_C01_029E","S0101_C01_029M","S0101_C02_029E","S0101_C02_029M","S0101_C03_029E","S0101_C03_029M","S0101_C01_030E","S0101_C01_030M","S0101_C02_030E","S0101_C02_030M","S0101_C03_030E","S0101_C03_030M","S0101_C01_031E","S0101_C01_031M","S0101_C02_031E","S0101_C02_031M","S0101_C03_031E","S0101_C03_031M","S0101_C01_032E","S0101_C01_032M","S0101_C02_032E","S0101_C02_032M","S0101_C03_032E","S0101_C03_032M","S0101_C01_033E","S0101_C01_033M","S0101_C02_033E","S0101_C02_033M","S0101_C03_033E","S0101_C03_033M","S0101_C01_034E","S0101_C01_034M","S0101_C02_034E","S0101_C02_034M","S0101_C03_034E","S0101_C03_034M","S0101_C01_035E","S0101_C01_035M","S0101_C02_035E","S0101_C02_035M","S0101_C03_035E","S0101_C03_035M","S0101_C01_036E","S0101_C01_036M","S0101_C02_036E","S0101_C02_036M","S0101_C03_036E","S0101_C03_036M",
"Geography","Geographic Area Name","Total!!Estimate!!Total population","Total!!Margin of Error!!Total population","Male!!Estimate!!Total population","Male!!Margin of Error!!Total population","Female!!Estimate!!Total population","Female!!Margin of Error!!Total population","Total!!Estimate!!AGE!!Under 5 years","Total!!Margin of Error!!AGE!!Under 5 years","Male!!Estimate!!AGE!!Under 5 years","Male!!Margin of Error!!AGE!!Under 5 years","Female!!Estimate!!AGE!!Under 5 years","Female!!Margin of Error!!AGE!!Under 5 years","Total!!Estimate!!AGE!!5 to 9 years","Total!!Margin of Error!!AGE!!5 to 9 years","Male!!Estimate!!AGE!!5 to 9 years","Male!!Margin of Error!!AGE!!5 to 9 years","Female!!Estimate!!AGE!!5 to 9 years","Female!!Margin of Error!!AGE!!5 to 9 years","Total!!Estimate!!AGE!!10 to 14 years","Total!!Margin of Error!!AGE!!10 to 14 years","Male!!Estimate!!AGE!!10 to 14 years","Male!!Margin of Error!!AGE!!10 to 14 years","Female!!Estimate!!AGE!!10 to 14 years","Female!!Margin of Error!!AGE!!10 to 14 years","Total!!Estimate!!AGE!!15 to 19 years","Total!!Margin of Error!!AGE!!15 to 19 years","Male!!Estimate!!AGE!!15 to 19 years","Male!!Margin of Error!!AGE!!15 to 19 years","Female!!Estimate!!AGE!!15 to 19 years","Female!!Margin of Error!!AGE!!15 to 19 years","Total!!Estimate!!AGE!!20 to 24 years","Total!!Margin of Error!!AGE!!20 to 24 years","Male!!Estimate!!AGE!!20 to 24 years","Male!!Margin of Error!!AGE!!20 to 24 years","Female!!Estimate!!AGE!!20 to 24 years","Female!!Margin of Error!!AGE!!20 to 24 years","Total!!Estimate!!AGE!!25 to 29 years","Total!!Margin of Error!!AGE!!25 to 29 years","Male!!Estimate!!AGE!!25 to 29 years","Male!!Margin of Error!!AGE!!25 to 29 years","Female!!Estimate!!AGE!!25 to 29 years","Female!!Margin of Error!!AGE!!25 to 29 years","Total!!Estimate!!AGE!!30 to 34 years","Total!!Margin of Error!!AGE!!30 to 34 years","Male!!Estimate!!AGE!!30 to 34 years","Male!!Margin of Error!!AGE!!30 to 34 years","Female!!Estimate!!AGE!!30 to 34 years","Female!!Margin of Error!!AGE!!30 to 34 years","Total!!Estimate!!AGE!!35 to 39 years","Total!!Margin of Error!!AGE!!35 to 39 years","Male!!Estimate!!AGE!!35 to 39 years","Male!!Margin of Error!!AGE!!35 to 39 years","Female!!Estimate!!AGE!!35 to 39 years","Female!!Margin of Error!!AGE!!35 to 39 years","Total!!Estimate!!AGE!!40 to 44 years","Total!!Margin of Error!!AGE!!40 to 44 years","Male!!Estimate!!AGE!!40 to 44 years","Male!!Margin of Error!!AGE!!40 to 44 years","Female!!Estimate!!AGE!!40 to 44 years","Female!!Margin of Error!!AGE!!40 to 44 years","Total!!Estimate!!AGE!!45 to 49 years","Total!!Margin of Error!!AGE!!45 to 49 years","Male!!Estimate!!AGE!!45 to 49 years","Male!!Margin of Error!!AGE!!45 to 49 years","Female!!Estimate!!AGE!!45 to 49 years","Female!!Margin of Error!!AGE!!45 to 49 years","Total!!Estimate!!AGE!!50 to 54 years","Total!!Margin of Error!!AGE!!50 to 54 years","Male!!Estimate!!AGE!!50 to 54 years","Male!!Margin of Error!!AGE!!50 to 54 years","Female!!Estimate!!AGE!!50 to 54 years","Female!!Margin of Error!!AGE!!50 to 54 years","Total!!Estimate!!AGE!!55 to 59 years","Total!!Margin of Error!!AGE!!55 to 59 years","Male!!Estimate!!AGE!!55 to 59 years","Male!!Margin of Error!!AGE!!55 to 59 years","Female!!Estimate!!AGE!!55 to 59 years","Female!!Margin of Error!!AGE!!55 to 59 years","Total!!Estimate!!AGE!!60 to 64 years","Total!!Margin of Error!!AGE!!60 to 64 years","Male!!Estimate!!AGE!!60 to 64 years","Male!!Margin of Error!!AGE!!60 to 64 years","Female!!Estimate!!AGE!!60 to 64 years","Female!!Margin of Error!!AGE!!60 to 64 years","Total!!Estimate!!AGE!!65 to 69 years","Total!!Margin of Error!!AGE!!65 to 69 years","Male!!Estimate!!AGE!!65 to 69 years","Male!!Margin of Error!!AGE!!65 to 69 years","Female!!Estimate!!AGE!!65 to 69 years","Female!!Margin of Error!!AGE!!65 to 69 years","Total!!Estimate!!AGE!!70 to 74 years","Total!!Margin of Error!!AGE!!70 to 74 years","Male!!Estimate!!AGE!!70 to 74 years","Male!!Margin of Error!!AGE!!70 to 74 years","Female!!Estimate!!AGE!!70 to 74 years","Female!!Margin of Error!!AGE!!70 to 74 years","Total!!Estimate!!AGE!!75 to 79 years","Total!!Margin of Error!!AGE!!75 to 79 years","Male!!Estimate!!AGE!!75 to 79 years","Male!!Margin of Error!!AGE!!75 to 79 years","Female!!Estimate!!AGE!!75 to 79 years","Female!!Margin of Error!!AGE!!75 to 79 years","Total!!Estimate!!AGE!!80 to 84 years","Total!!Margin of Error!!AGE!!80 to 84 years","Male!!Estimate!!AGE!!80 to 84 years","Male!!Margin of Error!!AGE!!80 to 84 years","Female!!Estimate!!AGE!!80 to 84 years","Female!!Margin of Error!!AGE!!80 to 84 years","Total!!Estimate!!AGE!!85 years and over","Total!!Margin of Error!!AGE!!85 years and over","Male!!Estimate!!AGE!!85 years and over","Male!!Margin of Error!!AGE!!85 years and over","Female!!Estimate!!AGE!!85 years and over","Female!!Margin of Error!!AGE!!85 years and over","Total!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years","Total!!Margin of Error!!SELECTED AGE CATEGORIES!!5 to 14 years","Male!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years","Male!!Margin of Error!!SELECTED AGE CATEGORIES!!5 to 14 years","Female!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years","Female!!Margin of Error!!SELECTED AGE CATEGORIES!!5 to 14 years","Total!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years","Total!!Margin of Error!!SELECTED AGE CATEGORIES!!15 to 17 years","Male!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years","Male!!Margin of Error!!SELECTED AGE CATEGORIES!!15 to 17 years","Female!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years","Female!!Margin of Error!!SELECTED AGE CATEGORIES!!15 to 17 years","Total!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years","Total!!Margin of Error!!SELECTED AGE CATEGORIES!!18 to 24 years","Male!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years","Male!!Margin of Error!!SELECTED AGE CATEGORIES!!18 to 24 years","Female!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years","Female!!Margin of Error!!SELECTED AGE CATEGORIES!!18 to 24 years","Total!!Estimate!!SELECTED AGE CATEGORIES!!15 to 44 years","Total!!Margin of Error!!SELECTED AGE CATEGORIES!!15 to 44 years","Male!!Estimate!!SELECTED AGE CATEGORIES!!15 to 44 years","Male!!Margin of Error!!SELECTED AGE CATEGORIES!!15 to 44 years","Female!!Estimate!!SELECTED AGE CATEGORIES!!15 to 44 years","Female!!Margin of Error!!SELECTED AGE CATEGORIES!!15 to 44 years","Total!!Estimate!!SELECTED AGE CATEGORIES!!16 years and over","Total!!Margin of Error!!SELECTED AGE CATEGORIES!!16 years and over","Male!!Estimate!!SELECTED AGE CATEGORIES!!16 years and over","Male!!Margin of Error!!SELECTED AGE CATEGORIES!!16 years and over","Female!!Estimate!!SELECTED AGE CATEGORIES!!16 years and over","Female!!Margin of Error!!SELECTED AGE CATEGORIES!!16 years and over","Total!!Estimate!!SELECTED AGE CATEGORIES!!18 years and over","Total!!Margin of Error!!SELECTED AGE CATEGORIES!!18 years and over","Male!!Estimate!!SELECTED AGE CATEGORIES!!18 years and over","Male!!Margin of Error!!SELECTED AGE CATEGORIES!!18 years and over","Female!!Estimate!!SELECTED AGE CATEGORIES!!18 years and over","Female!!Margin of Error!!SELECTED AGE CATEGORIES!!18 years and over","Total!!Estimate!!SELECTED AGE CATEGORIES!!60 years and over","Total!!Margin of Error!!SELECTED AGE CATEGORIES!!60 years and over","Male!!Estimate!!SELECTED AGE CATEGORIES!!60 years and over","Male!!Margin of Error!!SELECTED AGE CATEGORIES!!60 years and over","Female!!Estimate!!SELECTED AGE CATEGORIES!!60 years and over","Female!!Margin of Error!!SELECTED AGE CATEGORIES!!60 years and over","Total!!Estimate!!SELECTED AGE CATEGORIES!!62 years and over","Total!!Margin of Error!!SELECTED AGE CATEGORIES!!62 years and over","Male!!Estimate!!SELECTED AGE CATEGORIES!!62 years and over","Male!!Margin of Error!!SELECTED AGE CATEGORIES!!62 years and over","Female!!Estimate!!SELECTED AGE CATEGORIES!!62 years and over","Female!!Margin of Error!!SELECTED AGE CATEGORIES!!62 years and over","Total!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over","Total!!Margin of Error!!SELECTED AGE CATEGORIES!!65 years and over","Male!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over","Male!!Margin of Error!!SELECTED AGE CATEGORIES!!65 years and over","Female!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over","Female!!Margin of Error!!SELECTED AGE CATEGORIES!!65 years and over","Total!!Estimate!!SELECTED AGE CATEGORIES!!75 years and over","Total!!Margin of Error!!SELECTED AGE CATEGORIES!!75 years and over","Male!!Estimate!!SELECTED AGE CATEGORIES!!75 years and over","Male!!Margin of Error!!SELECTED AGE CATEGORIES!!75 years and over","Female!!Estimate!!SELECTED AGE CATEGORIES!!75 years and over","Female!!Margin of Error!!SELECTED AGE CATEGORIES!!75 years and over","Total!!Estimate!!SUMMARY INDICATORS!!Median age (years)","Total!!Margin of Error!!SUMMARY INDICATORS!!Median age (years)","Male!!Estimate!!SUMMARY INDICATORS!!Median age (years)","Male!!Margin of Error!!SUMMARY INDICATORS!!Median age (years)","Female!!Estimate!!SUMMARY INDICATORS!!Median age (years)","Female!!Margin of Error!!SUMMARY INDICATORS!!Median age (years)","Total!!Estimate!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)","Total!!Margin of Error!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)","Male!!Estimate!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)","Male!!Margin of Error!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)","Female!!Estimate!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)","Female!!Margin of Error!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)","Total!!Estimate!!SUMMARY INDICATORS!!Age dependency ratio","Total!!Margin of Error!!SUMMARY INDICATORS!!Age dependency ratio","Male!!Estimate!!SUMMARY INDICATORS!!Age dependency ratio","Male!!Margin of Error!!SUMMARY INDICATORS!!Age dependency ratio","Female!!Estimate!!SUMMARY INDICATORS!!Age dependency ratio","Female!!Margin of Error!!SUMMARY INDICATORS!!Age dependency ratio","Total!!Estimate!!SUMMARY INDICATORS!!Age dependency ratio!!Old-age dependency ratio","Total!!Margin of Error!!SUMMARY INDICATORS!!Age dependency ratio!!Old-age dependency ratio","Male!!Estimate!!SUMMARY INDICATORS!!Age dependency ratio!!Old-age dependency ratio","Male!!Margin of Error!!SUMMARY INDICATORS!!Age dependency ratio!!Old-age dependency ratio","Female!!Estimate!!SUMMARY INDICATORS!!Age dependency ratio!!Old-age dependency ratio","Female!!Margin of Error!!SUMMARY INDICATORS!!Age dependency ratio!!Old-age dependency ratio","Total!!Estimate!!SUMMARY INDICATORS!!Age dependency ratio!!Child dependency ratio","Total!!Margin of Error!!SUMMARY INDICATORS!!Age dependency ratio!!Child dependency ratio","Male!!Estimate!!SUMMARY INDICATORS!!Age dependency ratio!!Child dependency ratio","Male!!Margin of Error!!SUMMARY INDICATORS!!Age dependency ratio!!Child dependency ratio","Female!!Estimate!!SUMMARY INDICATORS!!Age dependency ratio!!Child dependency ratio","Female!!Margin of Error!!SUMMARY INDICATORS!!Age dependency ratio!!Child dependency ratio","Total!!Estimate!!PERCENT IMPUTED!!Sex","Total!!Margin of Error!!PERCENT IMPUTED!!Sex","Male!!Estimate!!PERCENT IMPUTED!!Sex","Male!!Margin of Error!!PERCENT IMPUTED!!Sex","Female!!Estimate!!PERCENT IMPUTED!!Sex","Female!!Margin of Error!!PERCENT IMPUTED!!Sex","Total!!Estimate!!PERCENT IMPUTED!!Age","Total!!Margin of Error!!PERCENT IMPUTED!!Age","Male!!Estimate!!PERCENT IMPUTED!!Age","Male!!Margin of Error!!PERCENT IMPUTED!!Age","Female!!Estimate!!PERCENT IMPUTED!!Age","Female!!Margin of Error!!PERCENT IMPUTED!!Age",
"1600000US1714000","Chicago city, Illinois","2702471","57","1309079","3187","1393392","3191","6.9","0.1","7.3","0.1","6.6","0.1","6.1","0.1","6.3","0.1","6.0","0.1","6.2","0.1","6.5","0.1","5.8","0.1","6.7","0.1","6.9","0.1","6.4","0.1","8.2","0.1","8.3","0.1","8.1","0.1","10.1","0.1","10.2","0.1","10.1","0.1","8.8","0.1","9.1","0.1","8.5","0.1","7.4","0.1","7.6","0.1","7.2","0.1","6.7","0.1","6.9","0.1","6.4","0.1","6.4","0.1","6.6","0.1","6.3","0.1","6.2","0.1","6.1","0.1","6.2","0.1","5.4","0.1","5.3","0.1","5.6","0.1","4.5","0.1","4.3","0.1","4.7","0.1","3.2","0.1","3.0","0.1","3.4","0.1","2.5","0.1","2.1","0.1","2.8","0.1","1.9","0.1","1.6","0.1","2.2","0.1","1.5","0.1","1.1","0.1","1.8","0.1","1.4","0.1","0.9","0.1","1.9","0.1","12.3","0.1","12.8","0.2","11.8","0.1","3.8","0.1","4.0","0.1","3.7","0.1","11.0","0.1","11.2","0.1","10.9","0.1","47.8","0.1","49.0","0.2","46.7","0.2","79.5","0.1","78.6","0.2","80.4","0.1","77.0","0.1","75.9","0.2","78.0","0.2","15.0","0.1","12.9","0.1","16.9","0.1","13.1","0.1","11.1","0.1","14.9","0.1","10.5","0.1","8.7","0.1","12.2","0.1","4.8","0.1","3.6","0.1","5.9","0.1","33.1","0.1","32.3","0.1","34.0","0.1","93.9","0.4","(X)","(X)","(X)","(X)","50.4","0.3","(X)","(X)","(X)","(X)","15.8","0.1","(X)","(X)","(X)","(X)","34.6","0.3","(X)","(X)","(X)","(X)","0.1","(X)","(X)","(X)","(X)","(X)","1.6","(X)","(X)","(X)","(X)","(X)",
"8600000US60007","ZCTA5 60007","33837","440","16755","475","17082","516","5.0","1.0","5.8","1.4","4.2","1.1","4.4","0.8","4.6","1.1","4.1","1.1","6.8","0.9","7.1","1.5","6.5","1.1","6.5","0.9","5.8","1.3","7.2","1.3","6.3","0.8","6.3","1.4","6.2","1.1","5.6","1.0","6.2","1.4","5.0","1.3","6.0","1.2","6.6","1.5","5.5","1.2","4.7","0.9","4.2","1.0","5.1","1.3","8.2","1.0","8.0","1.5","8.4","1.2","8.6","1.1","8.1","1.4","9.1","1.4","9.5","1.1","10.3","1.5","8.8","1.5","7.0","1.1","6.9","1.3","7.1","1.5","6.4","1.0","6.9","1.3","5.9","1.2","5.3","0.8","5.7","1.2","4.9","0.9","2.6","0.6","2.1","0.7","3.0","0.9","2.9","0.7","2.8","0.8","3.1","0.8","2.2","0.6","1.6","0.6","2.7","0.9","2.1","0.6","1.0","0.6","3.1","0.9","11.2","1.1","11.7","1.8","10.6","1.5","4.4","0.8","3.9","1.1","4.8","1.1","8.4","1.0","8.2","1.6","8.6","1.1","37.3","1.6","37.1","2.6","37.4","1.9","82.6","1.0","81.0","1.7","84.1","1.8","79.5","1.1","78.6","1.8","80.4","1.9","21.5","1.4","20.2","1.9","22.7","1.8","18.5","1.1","17.3","1.5","19.6","1.6","15.1","1.0","13.2","1.4","16.8","1.4","7.2","0.9","5.4","1.1","9.0","1.4","42.9","0.9","42.2","1.4","43.8","1.2","98.1","5.2","(X)","(X)","(X)","(X)","55.2","3.0","(X)","(X)","(X)","(X)","23.4","1.8","(X)","(X)","(X)","(X)","31.9","2.2","(X)","(X)","(X)","(X)","0.2","(X)","(X)","(X)","(X)","(X)","1.5","(X)","(X)","(X)","(X)","(X)",
"8600000US60018","ZCTA5 60018","28957","849","14623","522","14334","574","7.1","1.1","6.7","1.2","7.4","1.8","6.1","1.1","7.5","1.9","4.7","1.1","6.3","0.9","6.8","1.3","5.8","1.2","6.1","1.0","7.0","1.5","5.3","1.2","7.3","1.1","7.4","1.3","7.2","1.4","5.6","0.9","6.4","1.5","4.8","1.0","6.5","1.0","5.8","1.2","7.3","1.5","7.1","1.0","7.7","1.3","6.5","1.4","6.9","1.1","7.2","1.2","6.6","1.3","6.9","1.0","7.4","1.6","6.3","1.0","7.4","1.0","6.4","1.4","8.5","1.4","7.6","1.2","7.4","1.5","7.8","1.4","4.9","0.9","4.5","1.0","5.3","1.3","3.9","0.6","3.4","0.8","4.5","1.0","2.9","0.6","2.5","0.8","3.4","0.6","2.6","0.5","2.2","0.6","3.1","0.8","2.0","0.5","1.7","0.9","2.3","0.6","2.6","0.6","2.1","0.7","3.1","0.9","12.4","1.1","14.3","2.0","10.5","1.5","3.7","0.7","4.0","1.1","3.3","1.0","9.8","1.2","10.4","1.5","9.1","1.4","39.6","1.8","41.4","2.3","37.7","2.3","79.3","1.5","77.8","2.3","80.8","1.6","76.8","1.3","74.9","2.1","78.8","1.6","19.0","1.4","16.4","1.7","21.7","2.1","17.0","1.3","14.6","1.7","19.3","1.8","14.1","1.1","11.8","1.5","16.5","1.6","7.3","0.9","6.0","1.2","8.5","1.2","38.3","1.5","36.5","1.6","40.7","1.8","102.0","4.9","(X)","(X)","(X)","(X)","59.5","3.6","(X)","(X)","(X)","(X)","22.5","2.0","(X)","(X)","(X)","(X)","37.0","2.8","(X)","(X)","(X)","(X)","0.1","(X)","(X)","(X)","(X)","(X)","0.8","(X)","(X)","(X)","(X)","(X)",
"8600000US60068","ZCTA5 60068","37266","279","17826","425","19440","400","4.3","0.7","4.0","0.8","4.5","1.0","7.0","0.7","7.9","1.0","6.1","1.0","7.3","0.8","8.0","1.2","6.7","1.0","8.3","0.8","8.4","1.1","8.1","1.3","4.5","0.6","4.9","0.8","4.2","0.8","3.4","0.6","2.9","0.8","3.9","0.8","3.1","0.7","3.7","1.0","2.5","0.7","6.0","0.8","5.2","1.1","6.8","1.0","6.9","0.9","7.5","1.2","6.4","1.0","8.5","0.9","8.7","1.1","8.3","1.2","9.6","0.9","9.6","1.2","9.6","1.0","7.4","0.8","7.7","1.0","7.1","1.0","5.9","0.7","6.3","0.9","5.6","0.9","4.3","0.7","3.9","0.7","4.7","0.9","3.7","0.6","3.7","0.8","3.6","0.8","3.4","0.6","2.4","0.6","4.4","0.9","2.9","0.4","2.6","0.5","3.2","0.7","3.5","0.7","2.6","0.7","4.3","0.8","14.3","1.0","15.9","1.5","12.8","1.4","5.2","0.6","5.8","1.0","4.8","0.8","7.5","0.9","7.6","1.2","7.5","1.3","32.3","1.3","32.7","1.9","31.9","1.7","79.4","0.9","77.9","1.6","80.7","1.2","76.2","1.0","74.3","1.8","78.0","1.3","23.7","1.3","21.5","1.5","25.8","1.5","21.1","1.2","18.9","1.4","23.2","1.4","17.8","1.1","15.2","1.1","20.2","1.3","9.9","1.1","7.6","1.1","11.9","1.3","44.4","1.1","43.2","0.9","45.8","1.3","91.7","3.8","(X)","(X)","(X)","(X)","71.2","3.8","(X)","(X)","(X)","(X)","30.5","2.3","(X)","(X)","(X)","(X)","40.7","2.3","(X)","(X)","(X)","(X)","0.0","(X)","(X)","(X)","(X)","(X)","0.6","(X)","(X)","(X)","(X)","(X)",
"8600000US60106","ZCTA5 60106","20351","433","10083","471","10268","449","7.1","1.3","6.6","1.5","7.5","1.8","7.8","1.4","7.1","2.2","8.5","1.9","6.1","1.1","5.9","1.5","6.3","1.6","7.4","1.6","8.0","2.1","6.8","2.4","6.5","1.3","5.3","1.7","7.8","1.8","8.4","1.5","9.8","2.4","7.0","1.9","7.1","1.4","8.7","2.5","5.6","1.6","7.6","1.7","8.3","2.1","7.0","2.5","6.0","1.3","5.8","1.6","6.3","1.6","8.4","1.4","9.4","2.3","7.4","1.6","6.9","1.0","6.4","1.4","7.4","1.4","5.4","1.2","5.8","1.5","5.0","1.3","5.4","1.1","4.9","1.4","5.9","1.5","2.3","0.6","2.6","0.9","2.0","0.7","2.1","0.6","1.9","0.9","2.4","0.8","1.7","0.6","1.4","0.8","1.9","0.8","1.5","0.6","0.6","0.4","2.5","1.1","2.3","0.8","1.6","0.8","2.9","1.0","13.9","1.6","13.0","2.7","14.8","2.2","4.2","1.2","5.0","1.6","3.4","1.5","9.7","1.6","8.3","2.2","11.2","2.2","43.0","2.3","45.8","3.3","40.3","2.7","77.9","1.9","78.8","3.0","76.9","2.6","74.9","2.0","75.4","3.1","74.3","2.9","15.3","1.6","13.0","2.1","17.5","2.3","12.2","1.3","10.0","1.7","14.5","2.1","9.9","1.0","8.1","1.4","11.6","1.6","5.5","1.1","3.6","1.2","7.3","1.5","34.7","1.3","34.1","1.7","35.4","2.7","98.2","7.9","(X)","(X)","(X)","(X)","53.9","4.8","(X)","(X)","(X)","(X)","15.2","1.8","(X)","(X)","(X)","(X)","38.7","4.2","(X)","(X)","(X)","(X)","0.2","(X)","(X)","(X)","(X)","(X)","0.9","(X)","(X)","(X)","(X)","(X)",
"8600000US60131","ZCTA5 60131","18037","190","8786","422","9251","429","5.1","0.8","6.3","1.3","4.0","1.4","6.7","1.1","6.8","2.0","6.7","1.5","8.0","1.3","7.7","2.2","8.3","1.9","6.9","1.3","6.2","2.2","7.6","1.8","6.7","1.4","7.4","1.8","6.1","1.6","7.4","1.8","8.3","2.7","6.6","1.7","6.2","1.2","4.7","1.5","7.6","1.7","7.0","1.6","6.6","1.9","7.3","1.8","8.1","1.5","9.3","2.1","6.9","1.7","7.7","1.4","8.7","1.8","6.7","1.7","7.1","1.4","6.8","1.5","7.3","2.0","6.9","1.2","7.1","1.6","6.7","1.6","4.8","0.9","3.7","1.2","5.9","1.4","4.1","1.0","4.1","1.2","4.1","1.1","2.7","0.6","3.0","1.1","2.4","0.8","1.8","0.6","1.0","0.5","2.5","1.0","1.7","0.5","1.1","0.6","2.2","0.8","1.2","0.4","1.3","0.6","1.1","0.5","14.7","1.6","14.5","2.5","15.0","2.2","4.6","1.0","3.9","1.6","5.3","1.5","9.0","1.5","9.6","2.1","8.4","1.7","42.3","1.9","42.4","3.4","42.1","2.3","78.3","1.7","77.8","2.6","78.8","2.9","75.5","1.8","75.3","2.8","75.7","2.7","16.3","1.4","14.2","2.1","18.2","1.7","14.0","1.3","12.6","1.9","15.3","1.8","11.4","1.2","10.5","1.7","12.3","1.7","4.6","0.9","3.4","1.1","5.8","1.4","36.8","2.5","37.5","3.3","36.6","2.4","95.0","8.7","(X)","(X)","(X)","(X)","56.0","4.3","(X)","(X)","(X)","(X)","17.8","2.0","(X)","(X)","(X)","(X)","38.2","3.7","(X)","(X)","(X)","(X)","0.1","(X)","(X)","(X)","(X)","(X)","0.5","(X)","(X)","(X)","(X)","(X)",
